,Unnamed: 0,Long,Lat,Rain,Tmax,Tmin,Dia
18107,18107,-99.873,21.0403,0.0,18.19975489262302,6.414220731819574,1
18108,18108,-99.746,21.0403,0.067,18.063427140618355,6.332424080616772,1
18109,18109,-99.618,21.0403,0.0,17.286358954191748,6.2233618790130425,1
18110,18110,-99.491,21.0403,0.005,17.947548551414386,6.884551476235673,1
18111,18111,-99.363,21.0403,0.0,18.267918768625353,7.143574205044542,1
18112,18112,-99.236,21.0403,0.01,17.20456230298895,6.905000639036375,1
18113,18113,-99.108,21.0403,0.012,16.229818876155587,7.204921693446642,1
18114,18114,-98.981,21.0403,0.133,16.393412178561185,8.36370758548631,1
18115,18115,-98.853,21.0403,0.054000000000000006,16.70696600817192,9.208939647915244,1
18116,18116,-98.725,21.0403,0.013000000000000001,16.577454643767485,9.420247663522478,1
18117,18117,-98.598,21.0403,0.016,16.68651684537122,9.740617880733444,1
18118,18118,-98.47,21.0403,0.053,17.797588024209254,10.70854491996658,1
18119,18119,-98.343,21.0403,0.005,18.922291978247767,11.362918129588985,1
18120,18120,-98.215,21.0403,0.0,19.256294970659187,11.165242889182212,1
18121,18121,-98.088,21.0403,0.053,19.23584580785849,10.810790733970077,1
18122,18122,-97.96,21.0403,0.379,19.229029420258254,10.251846950750943,1
18123,18123,-97.833,21.0403,0.5579999999999999,19.242662195458728,11.390183679989915,1
18124,18124,-97.705,21.0403,0.517,19.19494748225709,11.356101741988747,1
18125,18125,-97.578,21.0403,0.326,19.065436117852656,11.253855927985251,1
18126,18126,-97.45,21.0403,0.38799999999999996,18.45196123383165,11.42426561799108,1
18127,18127,-97.323,21.0403,0.858,16.570638256167253,12.855707014040082,1
18128,18128,-97.195,21.0403,0.6409999999999999,16.631985744569352,13.81000127807275,1
18129,18129,-97.068,21.0403,0.792,16.822844597375887,14.764295542105415,1
18130,18130,-96.94,21.0403,0.99,16.836477372576347,15.548180116132247,1
18131,18131,-96.813,21.0403,0.899,16.965988736980787,16.079858348950452,1
18132,18132,-96.685,21.0403,0.043,17.109132876585686,16.09349112415092,1
18133,18133,-96.558,21.0403,0.021,17.19774591538872,16.107123899351386,1
18134,18134,-96.43,21.0403,0.18,17.225011465789652,16.17528777535372,1
18135,18135,-96.303,21.0403,2.987,17.20456230298895,16.332064690159086,1
18136,18136,-96.175,21.0403,3.3360000000000003,17.122765651786153,16.46157605456352,1
