,Unnamed: 0,Long,Lat,Rain,Tmax,Tmin,Dia,uc
112720,20122,-101.021,21.9894,0.04,17.081867326184753,7.825212965067875,3,3.5409336630923764
112721,20123,-100.893,21.9894,0.34600000000000003,18.636003699037953,8.77269084150031,3,4.318001849518977
112722,20124,-100.766,21.9894,0.28300000000000003,18.22020405542372,8.724976128298676,3,4.110102027711861
112723,20125,-100.638,21.9894,1.5219999999999998,16.24345165135605,8.30236009708421,3,3.121725825678025
112724,20126,-100.511,21.9894,3.483,16.877375698177755,9.147592159513145,3,3.4386878490888773
112725,20127,-100.383,21.9894,5.166,18.13159101662069,9.829230919536476,3,4.0657955083103445
112726,20128,-100.256,21.9894,6.7360000000000015,18.690534799839824,10.70854491996658,3,4.699539859903201
112727,20129,-100.128,21.9894,10.106,20.224222009892326,11.028915137177544,3,5.626568573534936
112728,20130,-100.001,21.9894,19.311,21.13080156072336,11.444714780791779,3,6.28775817075757
112950,20352,-103.954,22.1076,0.0,16.05940918614975,6.271076592214674,3,3.029704593074875
112951,20353,-103.826,22.1076,0.0,17.50448335739922,6.850469538234508,3,3.75224167869961
112952,20354,-103.699,22.1076,0.0,20.006097606684857,7.975173492273009,3,5.003048803342429
112953,20355,-103.571,22.1076,0.0,19.965199281083454,7.995622655073709,3,4.982599640541727
112954,20356,-103.444,22.1076,0.0,19.508501311867825,7.893376841070209,3,4.754250655933912
112955,20357,-103.316,22.1076,0.0,19.256294970659187,7.907009616270676,3,4.628147485329594
112956,20358,-103.189,22.1076,0.0,18.267918768625353,7.245820019048043,3,4.133959384312677
112957,20359,-103.061,22.1076,0.0,17.756689698607854,6.911817026636609,3,3.878344849303927
112958,20360,-102.934,22.1076,0.0,18.615554536237255,7.286718344649441,3,4.3077772681186275
112959,20361,-102.806,22.1076,0.0,18.22020405542372,7.334433057851075,3,4.110102027711861
112960,20362,-102.679,22.1076,0.0,16.70696600817192,6.830020375433808,3,3.3534830040859607
112961,20363,-102.551,22.1076,0.0,16.447943279363052,8.38415674828701,3,3.223971639681526
112962,20364,-102.424,22.1076,0.0,17.879384675412055,8.350074810285843,3,3.9396923377060276
112963,20365,-102.296,22.1076,0.0,18.840495327044955,8.452320624289344,3,4.420247663522478
112964,20366,-102.169,22.1076,0.0,18.64963647423842,7.893376841070209,3,4.32481823711921
112965,20367,-102.041,22.1076,0.0,18.267918768625353,7.838845740268343,3,4.133959384312677
112966,20368,-101.914,22.1076,0.0,17.511299744999455,7.6002721742601755,3,3.7556498724997276
112967,20369,-101.786,22.1076,0.0,16.95235596178032,7.688885213063209,3,3.47617798089016
112968,20370,-101.658,22.1076,0.02,17.10231648898545,7.729783538664608,3,3.5511582444927257
112969,20371,-101.531,22.1076,0.01,17.21819507818942,7.184472530645943,3,3.6090975390947104
112970,20372,-101.403,22.1076,0.05,17.388604768195254,7.661619662662276,3,3.694302384097627
112971,20373,-101.276,22.1076,0.051,17.35452283019409,7.825212965067875,3,3.6772614150970444
112972,20374,-101.148,22.1076,0.032,17.17048036498779,7.852478515468809,3,3.5852401824938944
112973,20375,-101.021,22.1076,0.262,17.893017450612522,8.234196221081877,3,3.946508725306261
112974,20376,-100.893,22.1076,0.5,18.636003699037953,8.93628414390591,3,4.318001849518977
112975,20377,-100.766,22.1076,0.726,17.86575190021159,8.765874453900077,3,3.932875950105794
112976,20378,-100.638,22.1076,0.884,16.965988736980787,8.779507229100544,3,3.4829943684903935
112977,20379,-100.511,22.1076,2.682,18.322449869427214,8.861303880303344,3,4.161224934713607
112978,20380,-100.383,22.1076,1.3459999999999999,19.774340428276926,10.579033555562145,3,5.176686991919535
