,Unnamed: 0,Long,Lat,Rain,Tmax,Tmin,Dia
18075,18075,-103.954,21.0403,0.0,21.451171777934324,9.318001849518977,1
18076,18076,-103.826,21.0403,0.0,21.103536010322426,9.215756035515476,1
18077,18077,-103.699,21.0403,0.0,19.535766862268755,8.084235693876742,1
18078,18078,-103.571,21.0403,0.0,19.897035405081123,8.595464763894244,1
18079,18079,-103.444,21.0403,0.0,21.226230987126623,9.692903167531812,1
18080,18080,-103.316,21.0403,0.0,20.660470816307253,9.120326609112213,1
18081,18081,-103.189,21.0403,0.0,19.242662195458728,8.377340360686775,1
18082,18082,-103.061,21.0403,0.0,18.227020443023953,8.131950407078376,1
18083,18083,-102.934,21.0403,0.0,18.663269249438887,8.493218949890744,1
18084,18084,-102.806,21.0403,0.0,19.051803342652192,8.465953399489807,1
18085,18085,-102.679,21.0403,0.0,18.38379735782932,7.688885213063209,1
18086,18086,-102.551,21.0403,0.025,18.30200070662652,7.388964158652942,1
18087,18087,-102.424,21.0403,0.057,18.233836830624192,7.259452794248508,1
18088,18088,-102.296,21.0403,0.046,17.947548551414386,7.450311647055043,1
18089,18089,-102.169,21.0403,0.07400000000000001,17.831669962210427,7.538924685858076,1
18090,18090,-102.041,21.0403,0.091,18.13159101662069,7.0072464530398735,1
18091,18091,-101.914,21.0403,0.092,18.717800350240754,7.164023367845242,1
18092,18092,-101.786,21.0403,0.175,19.09270166825359,7.239003631447807,1
18093,18093,-101.658,21.0403,0.207,19.140416381455214,7.245820019048043,1
18094,18094,-101.531,21.0403,0.156,18.799597001443555,6.659610685427972,1
18095,18095,-101.403,21.0403,0.7440000000000001,17.756689698607854,6.966348127438475,1
18096,18096,-101.276,21.0403,1.9569999999999999,16.413861341361883,6.6732434606284405,1
18097,18097,-101.148,21.0403,1.501,16.09349112415092,5.357680653783406,1
18098,18098,-101.021,21.0403,0.233,17.286358954191748,5.534906731389473,1
18099,18099,-100.893,21.0403,0.046,18.322449869427214,5.85527694860044,1
18100,18100,-100.766,21.0403,0.0,18.417879295830488,5.180454576177339,1
18101,18101,-100.638,21.0403,0.0,17.777138861408552,4.7237566069617065,1
18102,18102,-100.511,21.0403,0.0,17.143214814586848,4.1648128237425714,1
18103,18103,-100.383,21.0403,0.0,16.413861341361883,3.796727893329972,1
18104,18104,-100.256,21.0403,0.0,15.936714209345553,4.6215107929582055,1
18105,18105,-100.128,21.0403,0.0,16.086674736550687,5.214536514178507,1
18106,18106,-100.001,21.0403,0.0,16.931906798979615,5.868909723800907,1
18328,18328,-103.954,21.1593,0.0,20.789982180711693,8.963549694306844,1
18329,18329,-103.826,21.1593,0.0,19.535766862268755,8.309176484684443,1
18330,18330,-103.699,21.1593,0.0,18.663269249438887,7.893376841070209,1
18331,18331,-103.571,21.1593,0.0,19.27674413345989,8.356891197886076,1
18332,18332,-103.444,21.1593,0.013999999999999999,20.285569498294425,9.433880438722943,1
18333,18333,-103.316,21.1593,0.0,20.469611963500725,9.611106516329011,1
18334,18334,-103.189,21.1593,0.0,20.006097606684857,9.14077577191291,1
18335,18335,-103.061,21.1593,0.0,18.322449869427214,8.063786531076042,1
18336,18336,-102.934,21.1593,0.003,18.03616159021742,7.77068186426601,1
18337,18337,-102.806,21.1593,0.017,19.18131470705662,8.34325842268561,1
18338,18338,-102.679,21.1593,0.004,19.140416381455214,8.329625647485143,1
18339,18339,-102.551,21.1593,0.0,19.072252505452887,8.002439042673942,1
18340,18340,-102.424,21.1593,0.0,18.990455854250087,7.545741073458309,1
18341,18341,-102.296,21.1593,0.002,18.76551506344239,7.654803275062043,1
18342,18342,-102.169,21.1593,0.013000000000000001,18.50649233463352,7.2321872438475765,1
18343,18343,-102.041,21.1593,0.039,18.57465621063585,7.1094922670433744,1
18344,18344,-101.914,21.1593,0.062,18.595105373436557,7.1231250422438395,1
18345,18345,-101.786,21.1593,0.145,18.445144846231425,7.518475523057375,1
18346,18346,-101.658,21.1593,0.33899999999999997,17.804404411809486,8.534117275492143,1
18347,18347,-101.531,21.1593,1.236,16.95235596178032,6.911817026636609,1
18348,18348,-101.403,21.1593,2.387,16.079858348950452,6.257443817014207,1
18349,18349,-101.276,21.1593,2.702,15.582262054133418,5.44629369258644,1
18350,18350,-101.148,21.1593,1.219,16.284349976957454,5.684867258594607,1
18351,18351,-101.021,21.1593,0.155,17.756689698607854,5.8348277857997415,1
18352,18352,-100.893,21.1593,0.027999999999999997,18.45877762143189,5.89617527420184,1
18353,18353,-100.766,21.1593,0.0,18.370164582628853,5.105474312574772,1
18354,18354,-100.638,21.1593,0.0,17.91346661341322,5.296333165381307,1
18355,18355,-100.511,21.1593,0.0,17.20456230298895,4.328406126148171,1
18356,18356,-100.383,21.1593,0.0,16.618352969368885,4.273875025346306,1
18357,18357,-100.256,21.1593,0.0,16.427494116562354,4.546530529355636,1
18358,18358,-100.128,21.1593,0.0,16.584271031367713,5.500824793388307,1
18359,18359,-100.001,21.1593,0.0,17.05460177578382,5.841644173399974,1
18581,18581,-103.954,21.2782,0.0,20.44234641309979,9.045346345509644,1
18582,18582,-103.826,21.2782,0.0,18.526941497434226,8.131950407078376,1
18583,18583,-103.699,21.2782,0.0,17.893017450612522,7.7502327014653085,1
18584,18584,-103.571,21.2782,0.02,18.520125109833987,8.465953399489807,1
18585,18585,-103.444,21.2782,0.17800000000000002,18.34971541982816,8.36370758548631,1
18586,18586,-103.316,21.2782,0.09699999999999999,18.94955752864869,8.861303880303344,1
18587,18587,-103.189,21.2782,0.023,20.01291399428509,9.50886070232551,1
18588,18588,-103.061,21.2782,0.012,18.642820086638192,7.8729276782695115,1
18589,18589,-102.934,21.2782,0.024,17.777138861408552,7.573006623859242,1
18590,18590,-102.806,21.2782,0.166,18.533757885034454,7.736599926264843,1
18591,18591,-102.679,21.2782,0.036000000000000004,19.41988827306479,8.36370758548631,1
18592,18592,-102.551,21.2782,0.0,19.58348157547039,8.356891197886076,1
18593,18593,-102.424,21.2782,0.0,19.385806335063624,7.859294903069043,1
18594,18594,-102.296,21.2782,0.0,18.94955752864869,7.4980263602566755,1
18595,18595,-102.169,21.2782,0.006,18.622370923837487,7.518475523057375,1
18596,18596,-102.041,21.2782,0.03,18.65645286183865,7.525291910657607,1
18597,18597,-101.914,21.2782,0.08199999999999999,18.533757885034454,7.402596933853407,1
18598,18598,-101.786,21.2782,0.434,17.661260272204586,7.198105305846409,1
